symbol,LCF,FDR,ID
NA,0.026366391,0.875939371,ENSMUSG00000100454
NA,0.079260674,0.711161974,ENSMUSG00000100455
NA,0.05014277,0.249971978,ENSMUSG00000100465
NA,-0.002100142,1,ENSMUSG00000100470
Gm29543,-0.06545178,1,ENSMUSG00000100475
NA,-0.037594204,0.666124233,ENSMUSG00000100480
Gm7114,-0.18331111,0.54014461,ENSMUSG00000100481
Gm4131,-0.078257593,0.745419642,ENSMUSG00000100486
NA,0.010808195,1,ENSMUSG00000100490
Gm13283,-0.001421492,1,ENSMUSG00000100505
NA,-0.050466234,1,ENSMUSG00000100510
NA,0.097727453,0.84574927,ENSMUSG00000100514
NA,0.138722726,0.266575674,ENSMUSG00000100515
NA,-0.00238218,1,ENSMUSG00000100534
NA,0.009295527,1,ENSMUSG00000100546
NA,0.026712179,1,ENSMUSG00000100548
2310039L15Rik,0.025019636,1,ENSMUSG00000100550
NA,-0.133293321,1,ENSMUSG00000100551
NA,-0.003607702,1,ENSMUSG00000100552
Gm17751,-0.010561175,1,ENSMUSG00000100553
NA,-0.18670923,0.495608168,ENSMUSG00000100554
NA,0.063364901,0.736274202,ENSMUSG00000100555
NA,-0.041806908,1,ENSMUSG00000100556
1700025F24Rik,-0.004347969,1,ENSMUSG00000100558
Gm7516,0.094316205,0.598074684,ENSMUSG00000100561
2410021H03Rik,0.124140376,0.409319663,ENSMUSG00000100572
Gm29443,-0.206262414,0.242880342,ENSMUSG00000100583
Vmn1r90,0.015360204,1,ENSMUSG00000100586
Gm4785,0.003187169,0.914147224,ENSMUSG00000100590
2810414N06Rik,-0.105780615,0.57447089,ENSMUSG00000100594
NA,4.22344042,0.00246471,ENSMUSG00000100596
1700120C14Rik,0.161776824,1,ENSMUSG00000100599
A230077H06Rik,-0.056137526,0.421653028,ENSMUSG00000100600
Gm5511,-0.039154566,1,ENSMUSG00000100615
NA,-0.051708456,0.657054762,ENSMUSG00000100621
Gm20379,0.038761336,0.841162198,ENSMUSG00000100622
NA,-0.014675968,1,ENSMUSG00000100627
NA,0.087779841,1,ENSMUSG00000100629
9430060I03Rik,-0.05441137,1,ENSMUSG00000100632
Gm3551,-0.046516655,0.453935453,ENSMUSG00000100636
NA,-0.00220037,1,ENSMUSG00000100642
Mrgprc1-ps,-0.006554611,0.882878101,ENSMUSG00000100665
1700007F19Rik,0.025826467,1,ENSMUSG00000100666
1810044D09Rik,-0.131858568,0.346983979,ENSMUSG00000100680
NA,0.03302103,1,ENSMUSG00000100685
Gm18357,-0.006203671,1,ENSMUSG00000100687
NA,-0.097255413,0.850387373,ENSMUSG00000100690
NA,0.123707064,1,ENSMUSG00000100691
NA,-0.461068542,0.198899572,ENSMUSG00000100701
NA,-0.102261625,0.74991192,ENSMUSG00000100706
NA,0.026199446,4.83E-06,ENSMUSG00000100707
2010308F09Rik,-0.020857097,0.890096572,ENSMUSG00000100714
NA,-0.000418151,1,ENSMUSG00000100720
NA,-0.022783179,1,ENSMUSG00000100728
4933416M06Rik,-0.042761752,0.732604298,ENSMUSG00000100733
2010106C02Rik,0.013378031,1,ENSMUSG00000100738
NA,0.387931432,0.213204187,ENSMUSG00000100744
NA,0.082855625,0.545793548,ENSMUSG00000100747
Rps23-ps1,0.373782398,0.279715546,ENSMUSG00000100755
NA,5.808582956,0.052966072,ENSMUSG00000100760
NA,0.057342083,0.670553727,ENSMUSG00000100763
NA,0.026128427,1,ENSMUSG00000100764
NA,-0.006180821,1.40E-17,ENSMUSG00000100768
NA,-0.020316571,0.879373524,ENSMUSG00000100774
NA,-0.003527658,0.920419635,ENSMUSG00000100779
Gm28231,-0.003366197,1,ENSMUSG00000100782
NA,0.065053523,0.290127086,ENSMUSG00000100783
NA,0.012397052,0.900873001,ENSMUSG00000100794
1700027H10Rik,-0.004799855,0.887017487,ENSMUSG00000100799
Gm15459,-0.256972258,0.903505138,ENSMUSG00000100801
NA,0.068507664,0.849803796,ENSMUSG00000100807
NA,0.015108362,0.823385248,ENSMUSG00000100811
A730098A19Rik,-0.780566889,0.136489051,ENSMUSG00000100812
NA,-0.000732677,0.911519635,ENSMUSG00000100813
NA,0.020679371,0.846581506,ENSMUSG00000100819
Ipw,0.042274433,1,ENSMUSG00000100826
Gm28441,-0.023090199,1,ENSMUSG00000100830
NA,0.025590232,0.193765684,ENSMUSG00000100832
NA,-0.036743054,1,ENSMUSG00000100833
1700063D05Rik,-0.016053664,0.839577797,ENSMUSG00000100837
NA,0.029607115,1,ENSMUSG00000100838
NA,-0.248278392,0.440537924,ENSMUSG00000100839
NA,0.007924296,1,ENSMUSG00000100846
Gm10925,-0.123506988,1,ENSMUSG00000100862
Gm12669,-0.246791826,0.911519635,ENSMUSG00000100863
Gm9320,0.20579471,0.63676314,ENSMUSG00000100865
Gm18981,-0.007169772,0.912410724,ENSMUSG00000100867
NA,-0.095571406,0.146947088,ENSMUSG00000100872
2810454H06Rik,-0.129589846,0.656710902,ENSMUSG00000100876
1700085C21Rik,-0.001284381,1,ENSMUSG00000100890
2810049E08Rik,-0.002084114,1,ENSMUSG00000100891
NA,0.002553494,0.911519635,ENSMUSG00000100895
Olfr1167,0.08887821,1,ENSMUSG00000100899
Gm8392,-0.281160359,0.278495093,ENSMUSG00000100913
Lhb,0.005430991,0.909421945,ENSMUSG00000100916
Gm18348,-0.002034409,1,ENSMUSG00000100920
Gm8520,-0.174262717,0.567752692,ENSMUSG00000100922
NA,-0.053767357,1,ENSMUSG00000100927
NA,-0.003644728,1,ENSMUSG00000100931
NA,-0.009849455,1,ENSMUSG00000100936
Nscme3l,0.127491697,1,ENSMUSG00000100937
NA,0.160513536,0.46693357,ENSMUSG00000100944
NA,-0.188175002,0.25566993,ENSMUSG00000100945
NA,0.157648346,1,ENSMUSG00000100954
NA,-0.104867132,0.863524209,ENSMUSG00000100967
Gm2098,0.035223809,1,ENSMUSG00000100968
NA,0.059385041,1,ENSMUSG00000100975
NA,0.02494789,0.851281793,ENSMUSG00000100980
Gm10640,-0.257915913,0.080849372,ENSMUSG00000100985
NA,-0.008942065,1,ENSMUSG00000101007
1700108F19Rik,-0.026562372,1.64E-09,ENSMUSG00000101009
A630072M18Rik,-0.153929563,1,ENSMUSG00000101013
NA,-0.022611735,0.955311174,ENSMUSG00000101014
Gm5692,-0.001994807,0.917934224,ENSMUSG00000101024
NA,-0.044390054,0.480531131,ENSMUSG00000101037
NA,-0.122476121,1,ENSMUSG00000101049
NA,-0.017982378,0.971914695,ENSMUSG00000101054
NA,-0.23564401,0.264674687,ENSMUSG00000101059
NA,-0.034264623,0.26769845,ENSMUSG00000101086
Gm18350,-0.048595306,0.112160261,ENSMUSG00000101101
NA,-0.116921266,1,ENSMUSG00000101111
Gm17971,-0.02235021,1,ENSMUSG00000101122
NA,0.070262643,0.719367584,ENSMUSG00000101132
NA,0.155424349,0.105478493,ENSMUSG00000101133
Gm17981,0.005951525,1,ENSMUSG00000101135
NA,0.439234743,0.34911399,ENSMUSG00000101144
NA,0.018605769,1,ENSMUSG00000101156
NA,-0.101910848,1,ENSMUSG00000101162
NA,0.022812847,0.82223909,ENSMUSG00000101166
NA,-0.274537448,0.209235821,ENSMUSG00000101167
NA,-0.011897933,1,ENSMUSG00000101168
Gm7593,0.002279314,0.916186478,ENSMUSG00000101171
Gm28535,0.097117913,0.45322277,ENSMUSG00000101172
Hoxd4,2.39903784,0.027246849,ENSMUSG00000101174
NA,-0.133736986,1,ENSMUSG00000101188
NA,-0.136941915,0.014194108,ENSMUSG00000101191
NA,-0.03737072,0.839928019,ENSMUSG00000101209
NA,0.0603513,0.731291034,ENSMUSG00000101210
NA,0.027759285,1,ENSMUSG00000101214
Gm20302,0.068462834,0.87876914,ENSMUSG00000101219
NA,0.034465695,0.821304556,ENSMUSG00000101223
1700008J07Rik,0.167118473,0.463584511,ENSMUSG00000101225
NA,-0.065236651,0.66977266,ENSMUSG00000101227
NA,-0.003405227,1,ENSMUSG00000101234
NA,0.068149627,0.907011509,ENSMUSG00000101236
NA,-0.043770187,1,ENSMUSG00000101242
NA,-0.040812521,1,ENSMUSG00000101249
NA,0.040452605,1,ENSMUSG00000101253
NA,-0.050520243,0.298712483,ENSMUSG00000101258
NA,-0.495809042,0.189863404,ENSMUSG00000101262
NA,0.002067882,0.914367595,ENSMUSG00000101281
NA,-0.000113101,1,ENSMUSG00000101295
NA,-0.068765388,0.427645206,ENSMUSG00000101298
NA,-0.002472989,1,ENSMUSG00000101301
Plet1os,-0.068335333,0.083566922,ENSMUSG00000101304
NA,0.090168009,1,ENSMUSG00000101308
NA,-0.489252159,0.197994208,ENSMUSG00000101316
NA,-0.009376959,1,ENSMUSG00000101320
NA,-0.08572329,1,ENSMUSG00000101330
NA,0.058547623,0.720387463,ENSMUSG00000101335
Dnah7c,-0.020987268,0.816368449,ENSMUSG00000101337
NA,0.034123078,0.848364274,ENSMUSG00000101356
NA,-0.002186311,1,ENSMUSG00000101365
NA,-0.064260423,0.069129029,ENSMUSG00000101378
NA,-0.020793469,1,ENSMUSG00000101386
Ms4a4a,-0.004385941,1,ENSMUSG00000101389
Gm7901,0.033164206,0.931501633,ENSMUSG00000101431
Gm19412,-0.157398321,1,ENSMUSG00000101438
Gm336,-0.045328521,1,ENSMUSG00000101439
NA,0.040128834,0.743335919,ENSMUSG00000101445
NA,-0.202411535,0.085076006,ENSMUSG00000101451
NA,0.183941099,0.702450453,ENSMUSG00000101452
NA,-0.053519519,1,ENSMUSG00000101462
NA,-0.004847423,1,ENSMUSG00000101463
Gm7436,0.093701242,0.950899908,ENSMUSG00000101464
NA,-0.004056051,1,ENSMUSG00000101476
1700123O21Rik,0.019844601,1,ENSMUSG00000101481
NA,0.506770611,0.128521174,ENSMUSG00000101482
1700016L21Rik,-0.002544426,1,ENSMUSG00000101483
NA,-0.045696311,0.836900708,ENSMUSG00000101493
Gm8885,0.119818605,0.861643245,ENSMUSG00000101496
Rpl7a-ps10,0.059640848,0.903700351,ENSMUSG00000101502
NA,-0.064477987,1,ENSMUSG00000101503
1700109G14Rik,-0.096747083,0.076961253,ENSMUSG00000101505
NA,-0.011579623,1,ENSMUSG00000101517
Ska2l-ps,0.087605057,0.698628315,ENSMUSG00000101519
Csnk2a1-ps3,-0.337814087,0.343684393,ENSMUSG00000101523
NA,-0.006337876,1,ENSMUSG00000101543
NA,-0.182290002,0.78031407,ENSMUSG00000101555
NA,0.04595795,0.713376055,ENSMUSG00000101559
NA,-0.352731097,0.477693128,ENSMUSG00000101567
NA,-0.051479081,0.799246404,ENSMUSG00000101571
C430002N11Rik,0.13224537,0.761291911,ENSMUSG00000101581
1600010M07Rik,-0.016643108,1,ENSMUSG00000101585
NA,-0.177161926,0.253110085,ENSMUSG00000101586
Gm29036,0.066944514,1,ENSMUSG00000101587
NA,0.001071539,1,ENSMUSG00000101588
Rbm6-ps1,-0.036222275,0.95763354,ENSMUSG00000101589
NA,-0.001262208,0.951908957,ENSMUSG00000101595
Gm5621,0.030542547,1,ENSMUSG00000101597
NA,-0.011811934,1,ENSMUSG00000101599
Ace3,-0.075885814,1,ENSMUSG00000101605
Kcnq1ot1,0.150794701,1,ENSMUSG00000101609
NA,-0.323060785,0.358296052,ENSMUSG00000101610
NA,0.019014074,0.845767778,ENSMUSG00000101615
NA,-0.030423087,0.869126325,ENSMUSG00000101617
NA,-0.008095641,1,ENSMUSG00000101621
NA,-0.125020083,0.14478584,ENSMUSG00000101628
4930579H20Rik,-0.004259337,0.783015314,ENSMUSG00000101636
NA,-0.05489799,0.319058091,ENSMUSG00000101640
NA,0.295008948,0.3846185,ENSMUSG00000101651
NA,-0.013478812,0.897100473,ENSMUSG00000101652
2310040G24Rik,0.094672199,1,ENSMUSG00000101655
Gm9717,-0.007888388,0.913263596,ENSMUSG00000101664
NA,-0.140189617,1,ENSMUSG00000101671
NA,-0.104028418,0.531887715,ENSMUSG00000101674
NA,0.145376121,0.222256977,ENSMUSG00000101678
Gm29228,-0.081263621,0.640163864,ENSMUSG00000101682
Gm17837,-0.124562702,0.585344722,ENSMUSG00000101685
Gm19461,1.600564885,0.038434965,ENSMUSG00000101693
1700094J05Rik,0.166433764,0.263821453,ENSMUSG00000101695
NA,0.000232649,0.915032074,ENSMUSG00000101698
NA,-0.056169169,1,ENSMUSG00000101711
NA,-0.002539466,1,ENSMUSG00000101729
4933400C23Rik,-0.002380197,1,ENSMUSG00000101734
Gm18505,0.093057625,1,ENSMUSG00000101735
NA,-0.021933455,0.628369007,ENSMUSG00000101741
Gm5734,-0.070214808,0.023183074,ENSMUSG00000101759
NA,-0.019856001,1,ENSMUSG00000101768
2210420H20Rik,-0.030615824,1,ENSMUSG00000101773
NA,0.075194621,1,ENSMUSG00000101778
NA,-0.219510087,0.310046966,ENSMUSG00000101780
NA,-0.240584373,0.368660513,ENSMUSG00000101784
NA,-0.001552353,1,ENSMUSG00000101791
NA,0.005780325,1,ENSMUSG00000101792
Gm5835,0.00247531,1,ENSMUSG00000101795
NA,0.125195571,0.462523884,ENSMUSG00000101797
9330175M20Rik,0.05152039,1,ENSMUSG00000101799
NA,0.022161743,0.864154194,ENSMUSG00000101800
NA,-0.042357363,1,ENSMUSG00000101814
NA,-0.019143284,0.850080321,ENSMUSG00000101823
NA,0.016236963,1,ENSMUSG00000101832
NA,-0.237991549,0.532191158,ENSMUSG00000101834
NA,0.147535765,0.901831775,ENSMUSG00000101840
NA,-0.071445825,1,ENSMUSG00000101841
NA,-0.131681438,0.424263253,ENSMUSG00000101845
NA,0.05087634,1,ENSMUSG00000101846
4933417E11Rik,0.001720884,1,ENSMUSG00000101848
1700026F02Rik,-0.086754038,0.553514744,ENSMUSG00000101854
1700096K18Rik,0.115238872,0.641157894,ENSMUSG00000101856
NA,-0.004066464,6.37E-05,ENSMUSG00000101859
Mindy4b-ps,0.12380335,1,ENSMUSG00000101860
NA,0.131601267,0.713990665,ENSMUSG00000101862
NA,0.054287167,0.957831619,ENSMUSG00000101865
NA,-0.130374956,0.00129618,ENSMUSG00000101867
NA,-0.147442607,0.439924232,ENSMUSG00000101872
Gm6028,0.279159264,0.398954968,ENSMUSG00000101875
NA,-0.098062176,1,ENSMUSG00000101878
9130401M01Rik,-0.150281996,1,ENSMUSG00000101892
NA,-0.010842264,1,ENSMUSG00000101895
Mrgprb12-ps,0.160842332,0.005304533,ENSMUSG00000101900
NA,-0.006074955,0.043709681,ENSMUSG00000101903
NA,-0.005534932,1,ENSMUSG00000101904
NA,-0.006144009,1,ENSMUSG00000101905
NA,-0.063280472,0.586065186,ENSMUSG00000101906
NA,-0.216020142,0.342486043,ENSMUSG00000101923
Gm5441,-0.051777092,0.261664927,ENSMUSG00000101930
NA,0.009915298,0.903700351,ENSMUSG00000101932
Gm17748,-0.089342518,0.653763869,ENSMUSG00000101935
Gm5268,-0.119454228,0.613944993,ENSMUSG00000101937
NA,-0.121437002,0.800345791,ENSMUSG00000101939
Gm19582,0.16487111,0.181010877,ENSMUSG00000101942
Btf3-ps17,-0.024723733,1,ENSMUSG00000101945
NA,-0.030536986,1,ENSMUSG00000101952
NA,0.021735339,1,ENSMUSG00000101955
Ldhal6b,0.028119304,1,ENSMUSG00000101959
NA,1.273937541,0.027173692,ENSMUSG00000101964
Chaserr,-0.019184509,1,ENSMUSG00000101970
NA,-0.009833262,1,ENSMUSG00000101985
Gm18875,-0.001321748,1,ENSMUSG00000101994
NA,-7.700399632,2.92E-06,ENSMUSG00000101995
2900009J06Rik,0.05086849,0.889262717,ENSMUSG00000102014
Iqank1,-0.000304555,1,ENSMUSG00000102018
NA,0.007688878,0.894641296,ENSMUSG00000102029
NA,-0.019796861,1,ENSMUSG00000102030
Bcl2a1a,-0.001291327,1,ENSMUSG00000102037
NA,-0.087581966,0.67872669,ENSMUSG00000102038
NA,0.010345016,0.903505138,ENSMUSG00000102048
NA,-0.026786746,0.986790386,ENSMUSG00000102055
NA,-0.075502197,0.364574206,ENSMUSG00000102057
Gm20257,-0.048457365,0.466274584,ENSMUSG00000102059
NA,-0.087336224,0.368281197,ENSMUSG00000102062
NA,0.019105979,1,ENSMUSG00000102068
1700012I11Rik,0.029590811,1,ENSMUSG00000102069
NA,-0.070192723,1,ENSMUSG00000102070
NA,-0.026315115,1,ENSMUSG00000102084
NA,-0.008110861,1,ENSMUSG00000102097
1700011B04Rik,-0.175299505,0.001384153,ENSMUSG00000102099
Gm18351,-0.035793146,0.887316848,ENSMUSG00000102100
Zbtb11os1,-0.003488382,1,ENSMUSG00000102101
1810041H14Rik,-0.108213104,0.254724027,ENSMUSG00000102112
Rpsa-ps1,0.181858172,0.637220734,ENSMUSG00000102117
Gm18349,-0.053495773,5.91E-21,ENSMUSG00000102128
NA,-0.026419244,0.747639125,ENSMUSG00000102133
NA,-0.025930243,1,ENSMUSG00000102135
NA,-0.087473523,0.419651825,ENSMUSG00000102136
NA,0.089628123,0.747232132,ENSMUSG00000102139
NA,-0.251884583,0.72258742,ENSMUSG00000102140
NA,-0.088275347,0.162942473,ENSMUSG00000102142
NA,-0.002686722,1,ENSMUSG00000102145
NA,-0.020267328,0.173621813,ENSMUSG00000102147
NA,0.016429011,1,ENSMUSG00000102152
NA,-0.015245587,0.846581506,ENSMUSG00000102157
NA,0.025147079,0.017039938,ENSMUSG00000102158
NA,0.00477133,0.880302179,ENSMUSG00000102160
Gm2367,-0.015955897,0.988111022,ENSMUSG00000102162
NA,-0.005672338,1,ENSMUSG00000102172
NA,0.112946235,1,ENSMUSG00000102176
NA,-0.023006481,1,ENSMUSG00000102179
NA,0.035600067,0.95962587,ENSMUSG00000102190
NA,-0.018201332,0.862180081,ENSMUSG00000102191
Gm7299,0.048509557,0.825735464,ENSMUSG00000102193
NA,-0.009835694,0.826592948,ENSMUSG00000102201
NA,-0.055025245,0.519780429,ENSMUSG00000102202
NA,-0.035822111,0.572028225,ENSMUSG00000102205
Pcdha11,0.049126716,0.817329856,ENSMUSG00000102206
NA,0.059322525,0.713887013,ENSMUSG00000102207
NA,0.024881349,0.75699115,ENSMUSG00000102211
NA,-0.078059069,0.429395484,ENSMUSG00000102212
Gm2464,0.055681521,1,ENSMUSG00000102215
NA,-0.028099372,0.872361304,ENSMUSG00000102218
NA,-0.795936585,0.067473914,ENSMUSG00000102219
Rpl23a-ps5,0.024881259,1,ENSMUSG00000102220
Pcdhga10,0.013738284,0.836215518,ENSMUSG00000102222
4930447F24Rik,6.557114104,0.000275295,ENSMUSG00000102224
NA,0.012348733,1,ENSMUSG00000102234
NA,0.02477811,1,ENSMUSG00000102241
NA,0.009617067,0.897729632,ENSMUSG00000102243
NA,0.050014562,1,ENSMUSG00000102244
NA,-0.012513233,0.850674576,ENSMUSG00000102250
Snrpn,-0.053638864,1,ENSMUSG00000102252
Gm7496,-0.119131618,0.287937861,ENSMUSG00000102254
D330025C20Rik,-4.109340816,0.002611906,ENSMUSG00000102260
Gm18864,6.317757929,5.85E-06,ENSMUSG00000102261
NA,-0.043992368,0.315514255,ENSMUSG00000102267
Gm8826,0.015449002,1,ENSMUSG00000102268
Gm8388,0.070449455,1,ENSMUSG00000102270
NA,0.119157873,0.609723681,ENSMUSG00000102275
NA,0.087506083,0.332235993,ENSMUSG00000102277
NA,-0.024296419,0.785220621,ENSMUSG00000102282
NA,-0.072457766,1,ENSMUSG00000102293
NA,0.011079,0.874707147,ENSMUSG00000102297
NA,-0.272758528,0.440846447,ENSMUSG00000102298
NA,-0.015473781,0.875383379,ENSMUSG00000102299
NA,0.015002507,0.86804531,ENSMUSG00000102302
NA,-0.051467879,0.69513175,ENSMUSG00000102305
Pcdha3,0.096464577,0.584472468,ENSMUSG00000102312
NA,-0.006358961,0.911800262,ENSMUSG00000102316
NA,4.592528236,0.011935815,ENSMUSG00000102317
NA,-0.014545474,0.78031407,ENSMUSG00000102321
NA,-0.086624955,1,ENSMUSG00000102323
NA,-0.060921493,0.844430339,ENSMUSG00000102326
NA,0.150031008,0.307178308,ENSMUSG00000102330
NA,0.157095705,0.26769845,ENSMUSG00000102331
NA,0.011225134,1,ENSMUSG00000102336
NA,0.006739168,1,ENSMUSG00000102344
NA,0.229688358,1,ENSMUSG00000102349
NA,-0.005096137,1,ENSMUSG00000102352
NA,-0.004086374,1,ENSMUSG00000102356
NA,-0.041697539,0.670642768,ENSMUSG00000102357
NA,-0.006366295,1,ENSMUSG00000102365
4930590L20Rik,0.022934387,0.791967705,ENSMUSG00000102368
NA,-0.006844128,1,ENSMUSG00000102369
NA,-0.018256506,1,ENSMUSG00000102371
NA,-0.059199805,0.786957626,ENSMUSG00000102374
NA,0.066760972,0.292765832,ENSMUSG00000102383
NA,0.024188481,0.8400992,ENSMUSG00000102386
NA,-0.017673323,1,ENSMUSG00000102389
NA,0.030722015,0.853565699,ENSMUSG00000102398
Gm5049,-0.132832365,0.421245755,ENSMUSG00000102399
NA,-0.017736569,1,ENSMUSG00000102407
4930568G15Rik,-0.033750257,0.67531422,ENSMUSG00000102408
NA,-0.002929543,1,ENSMUSG00000102410
NA,-0.132238547,0.065574115,ENSMUSG00000102411
NA,-0.003224689,1,ENSMUSG00000102413
NA,2.080342224,0.029881123,ENSMUSG00000102415
4933424G06Rik,-0.065152186,0.398231605,ENSMUSG00000102416
NA,0.070406087,0.244924424,ENSMUSG00000102417
Sh2d1b1,0.101779758,0.200718269,ENSMUSG00000102418
NA,0.005761153,1,ENSMUSG00000102419
Iqschfp,-0.041263299,0.646438977,ENSMUSG00000102422
NA,0.037558122,1,ENSMUSG00000102423
NA,-0.025558256,0.795112557,ENSMUSG00000102425
Pcdhga12,0.140494123,0.596716979,ENSMUSG00000102428
NA,-0.062849282,0.747639125,ENSMUSG00000102436
Pcdhga9,-0.023845179,1,ENSMUSG00000102440
NA,0.08668589,0.09138914,ENSMUSG00000102448
NA,5.989042386,0.009095748,ENSMUSG00000102451
NA,0.245873481,1,ENSMUSG00000102457
NA,0.125074951,1,ENSMUSG00000102458
NA,-0.066101938,1,ENSMUSG00000102459
NA,-0.020333403,1,ENSMUSG00000102460
NA,-0.27063825,0.151786603,ENSMUSG00000102463
NA,0.025803167,0.604948633,ENSMUSG00000102466
NA,0.023315765,1,ENSMUSG00000102471
NA,0.095608211,0.011023968,ENSMUSG00000102474
NA,0.176929845,0.043425058,ENSMUSG00000102476
BC085271,-0.21055771,0.535678283,ENSMUSG00000102478
NA,0.014087317,0.876675988,ENSMUSG00000102481
NA,-0.0271235,1,ENSMUSG00000102490
NA,-0.830348071,0.060659167,ENSMUSG00000102493
NA,-0.056059293,0.577679312,ENSMUSG00000102494
NA,-0.048596456,1,ENSMUSG00000102495
NA,0.067886546,0.579925063,ENSMUSG00000102496
NA,-0.0864901,0.397073968,ENSMUSG00000102498
NA,0.055550829,1,ENSMUSG00000102501
NA,-0.05267825,0.572028225,ENSMUSG00000102503
NA,-0.049630324,0.75230832,ENSMUSG00000102504
NA,-0.039015163,0.775605145,ENSMUSG00000102509
NA,0.048582911,0.647123146,ENSMUSG00000102516
NA,-0.035960502,0.121310279,ENSMUSG00000102517
NA,-0.096523835,0.119953243,ENSMUSG00000102521
NA,-0.00592518,1,ENSMUSG00000102523
NA,-0.119941184,0.512017714,ENSMUSG00000102525
NA,-0.008789252,0.911519635,ENSMUSG00000102526
NA,-0.026875335,0.429553883,ENSMUSG00000102531
NA,-0.089723144,0.830147711,ENSMUSG00000102533
NA,-0.017576652,1,ENSMUSG00000102536
NA,-0.005339776,1,ENSMUSG00000102539
Pcdhgc5,-0.001191549,0.914367595,ENSMUSG00000102543
Gm5103,0.018321366,0.812012319,ENSMUSG00000102544
6430573P05Rik,-0.009226411,0.911519635,ENSMUSG00000102545
Gm9722,-0.067681011,0.759342919,ENSMUSG00000102546
Gm16701,0.252848283,0.327869028,ENSMUSG00000102548
Gm8276,0.117272553,0.784863129,ENSMUSG00000102550
NA,0.010162984,0.885065417,ENSMUSG00000102553
NA,-0.032902705,0.8860593,ENSMUSG00000102555
NA,0.000899424,0.901376889,ENSMUSG00000102559
NA,-0.022454611,1,ENSMUSG00000102562
NA,-0.112971968,0.072314142,ENSMUSG00000102563
NA,-0.112650709,0.572575281,ENSMUSG00000102564
NA,-0.008189461,1,ENSMUSG00000102570
NA,-0.036410932,1,ENSMUSG00000102571
NA,0.035936929,1,ENSMUSG00000102573
NA,-0.057489096,0.58386045,ENSMUSG00000102577
NA,0.043974722,0.867033661,ENSMUSG00000102579
NA,0.130325166,0.447639269,ENSMUSG00000102581
NA,0.005229496,1,ENSMUSG00000102591
NA,-0.107806576,0.390293536,ENSMUSG00000102593
NA,-0.10377832,0.018091208,ENSMUSG00000102595
NA,-0.017412999,1,ENSMUSG00000102599
NA,0.002478365,0.81317535,ENSMUSG00000102600
NA,0.155485503,0.448159436,ENSMUSG00000102602
NA,0.044149414,2.68E-06,ENSMUSG00000102605
Rpl21-ps1,0.117664327,0.790000407,ENSMUSG00000102606
Gm18432,-0.226238277,0.320738543,ENSMUSG00000102609
NA,0.031486857,1,ENSMUSG00000102611
NA,-0.309156616,0.644946993,ENSMUSG00000102615
NA,-0.015631395,0.916656753,ENSMUSG00000102620
NA,0.142368658,0.048283194,ENSMUSG00000102623
NA,-0.033541951,0.768786679,ENSMUSG00000102628
NA,0.07063834,0.548320847,ENSMUSG00000102630
NA,0.02145906,0.848237855,ENSMUSG00000102632
NA,-0.086768178,0.142912335,ENSMUSG00000102634
NA,-0.002622736,1,ENSMUSG00000102639
NA,0.04433004,1,ENSMUSG00000102642
Thap6,-0.048793587,1,ENSMUSG00000102644
NA,-0.02750417,0.839577797,ENSMUSG00000102649
NA,0.019499766,1,ENSMUSG00000102651
NA,0.093204876,1,ENSMUSG00000102657
NA,-0.027663416,0.884320925,ENSMUSG00000102659
NA,0.034989654,0.865342586,ENSMUSG00000102664
Gm8599,0.337789478,0.202624104,ENSMUSG00000102666
NA,-0.035707032,1,ENSMUSG00000102670
NA,-0.03220136,0.707894664,ENSMUSG00000102672
NA,0.035050287,0.517255795,ENSMUSG00000102673
8030442B05Rik,0.046853784,1,ENSMUSG00000102674
